016584|6|140|32  
002484|6|140|32  
006882|6|140|32  
002481|6|140|32  
002565|6|140|32  
013807|6|140|32  
002482|6|140|32  
030201|6|125|1   
002576|6|125|1   
029638|6|125|42  
031429|6|125|42  
031430|6|125|42  
032752|6|125|42  
002578|6|125|42  
019115|6|125|42  
022783|6|125|42  
025617|6|125|42  
025618|6|125|42  
002312|6|125|3   
015656|6|125|3   
031074|6|121|3   
016579|6|121|36  
011716|6|121|32  
031650|6|132|23  
005206|1|149|46  
005208|1|149|46  
005209|1|149|46  
005110|1|149|20  
005109|1|149|20  
006059|1|149|32  
005295|1|150|20  
005294|1|150|20  
005296|1|150|17  
005304|1|150|17  
005685|1|156|20  
005676|1|156|20  
022023|1|156|17  
005600|1|155|23  
015653|1|155|23  
005601|1|155|23  
005621|1|155|23  
005604|1|155|23  
005603|1|155|23  
005605|1|155|23  
005624|1|155|23  
005602|1|155|23  
005622|1|155|23  
005591|1|154|39  
005984|1|153|33  
005974|1|153|17  
002352|1|151|41  
002342|1|151|41  
002341|1|151|41  
002340|1|151|41  
002339|1|151|41  
036106|1|146|23  
036107|1|146|23  
036108|1|146|23  
036109|1|146|23  
036110|1|146|23  
004655|1|146|32  
004652|1|146|32  
004656|1|146|32  
004653|1|146|32  
004654|1|146|32  
004660|1|146|32  
004657|1|146|32  
004661|1|146|32  
004658|1|146|32  
004659|1|146|32  
004817|1|148|18  
004775|1|148|18  
004807|1|148|18  
004777|1|148|18  
015505|1|148|18  
012941|1|148|18  
004818|1|148|18  
004810|1|148|18  
004827|1|148|17  
004834|1|148|17  
015823|1|148|17  
016245|1|147|17  
016246|1|147|17  
015549|1|152|9   
004725|2|70 |28  
019349|2|69 |18  
019350|2|69 |18  
004687|2|69 |18  
022250|2|69 |18  
022251|2|69 |18  
022252|2|69 |18  
022255|2|69 |18  
004678|2|69 |18  
022253|2|69 |18  
022254|2|69 |18  
022256|2|69 |18  
022257|2|69 |18  
015580|2|72 |18  
015584|2|72 |18  
015581|2|72 |18  
015583|2|72 |18  
015582|2|72 |18  
015579|2|72 |18  
018705|2|72 |18  
015594|2|72 |17  
015595|2|72 |17  
015591|2|72 |17  
015592|2|72 |17  
015590|2|72 |17  
015593|2|72 |17  
015589|2|72 |17  
017387|2|73 |18  
015775|2|73 |18  
017388|2|73 |18  
015703|2|73 |17  
015701|2|71 |17  
015722|3|74 |51  
003735|3|74 |31  
015781|3|76 |25  
015782|3|76 |25  
004055|3|76 |25  
017391|3|76 |25  
016041|3|75 |45  
004287|3|75 |45  
016042|3|75 |45  
016040|3|75 |45  
015639|3|75 |45  
015641|3|75 |45  
029737|3|75 |51  
004570|3|77 |25  
019103|3|77 |45  
019104|3|77 |45  
004945|4|78 |45  
004947|4|78 |45  
017735|4|78 |45  
016453|4|78 |45  
016454|4|78 |45  
016455|4|78 |45  
035164|4|79 |19  
035165|4|79 |19  
000252|5|81 |7   
024112|5|81 |7   
024113|5|81 |7   
034955|5|81 |7   
034954|5|81 |7   
030991|5|81 |7   
030990|5|81 |7   
035924|5|81 |7   
017919|5|81 |14  
017920|5|81 |14  
024454|5|81 |14  
024351|5|81 |14  
024548|5|81 |14  
029450|5|81 |14  
029451|5|81 |14  
029452|5|81 |14  
031980|5|81 |14  
031981|5|81 |14  
031982|5|81 |14  
031983|5|81 |14  
033008|5|81 |14  
035337|5|81 |14  
033796|5|81 |14  
036228|5|81 |14  
024394|5|81 |21  
024395|5|81 |21  
024319|5|81 |21  
024320|5|81 |21  
000228|5|81 |21  
016499|5|81 |21  
018014|5|81 |21  
033390|5|81 |21  
035364|5|81 |21  
035366|5|81 |21  
035365|5|81 |21  
035367|5|81 |21  
029098|5|81 |21  
029099|5|81 |21  
035338|5|81 |21  
035339|5|81 |21  
024077|5|81 |30  
024350|5|81 |30  
024468|5|81 |30  
024467|5|81 |30  
016693|5|81 |30  
024135|5|81 |30  
030909|5|81 |30  
030910|5|81 |30  
028954|5|81 |30  
028957|5|81 |30  
035210|5|81 |30  
035211|5|81 |30  
034927|5|81 |30  
034928|5|81 |30  
035208|5|81 |30  
035209|5|81 |30  
030211|5|82 |7   
035162|5|82 |21  
035360|5|82 |21  
035361|5|82 |21  
028569|5|82 |21  
032878|5|82 |21  
032879|5|82 |21  
032880|5|82 |21  
032881|5|82 |21  
035056|5|82 |21  
000248|5|83 |14  
000249|5|83 |14  
000245|5|83 |14  
000246|5|83 |14  
000250|5|83 |14  
024035|5|83 |14  
031352|5|83 |14  
026043|5|83 |14  
022173|5|83 |14  
000247|5|83 |14  
026044|5|83 |14  
024457|5|87 |38  
024020|5|87 |38  
037054|5|86 |26  
037053|5|86 |26  
037052|5|86 |26  
025598|5|80 |22  
025028|5|80 |22  
025027|5|80 |22  
017375|5|80 |22  
015453|5|80 |22  
026116|5|80 |22  
025642|5|80 |22  
032815|5|80 |22  
030997|5|80 |22  
032926|5|80 |22  
032927|5|80 |22  
025640|5|80 |22  
025641|5|80 |22  
000150|5|84 |22  
033277|5|85 |36  
028888|5|85 |36  
026058|5|88 |36  
026059|5|88 |36  
             
